TIMESTAMP,CELL_ID,SHIP_TYPE1,AVG1_1,SHIP_TYPE2,AVG2,SHIP_TYPE3,AVG3,SHIP_TYPE4,AVG4
12/04/2015,G11,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,0,OTHER_SHIP,15.0
12/04/2015,D3,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,0,OTHER_SHIP,10.0
12/04/2015,D2,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,0,OTHER_SHIP,41.5
12/04/2015,F14,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,155.0,OTHER_SHIP,0
12/04/2015,E13,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,0,OTHER_SHIP,89.0
12/04/2015,E11,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,0,OTHER_SHIP,6.0
12/04/2015,E7,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,0,OTHER_SHIP,63.0
12/04/2015,H8,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,0,OTHER_SHIP,31.0
12/04/2015,F16,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,4.0,OTHER_SHIP,0
12/04/2015,C1,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,0,OTHER_SHIP,9.667
12/04/2015,I16,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,112.0,OTHER_SHIP,0
12/04/2015,E14,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,0,OTHER_SHIP,41.0
12/04/2015,F15,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,8.0,OTHER_SHIP,0
12/04/2015,E17,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,0,OTHER_SHIP,32.5
12/04/2015,F11,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,0,OTHER_SHIP,25.0
12/04/2015,F8,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,0,OTHER_SHIP,93.0
12/04/2015,E15,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,0,OTHER_SHIP,19.667
19/04/2015,D6,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,68.5,OTHER_SHIP,53.0
19/04/2015,E14,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,9.0,OTHER_SHIP,455.0
19/04/2015,E13,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,2.0,OTHER_SHIP,81.0
19/04/2015,H16,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,48.0,OTHER_SHIP,0
19/04/2015,G12,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,59.0,OTHER_SHIP,0
19/04/2015,E11,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,0,OTHER_SHIP,31.0
19/04/2015,D4,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,53.75,OTHER_SHIP,34.0
19/04/2015,D1,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,130.0,OTHER_SHIP,120.286
19/04/2015,F9,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,45.5,OTHER_SHIP,280.571
19/04/2015,I16,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,109.0,OTHER_SHIP,0
19/04/2015,H8,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,47.0,OTHER_SHIP,56.571
19/04/2015,D2,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,255.6,OTHER_SHIP,124.0
19/04/2015,I11,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,15.0,OTHER_SHIP,0
19/04/2015,H10,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,41.0,OTHER_SHIP,10.0
19/04/2015,E16,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,58.0,OTHER_SHIP,54.667
19/04/2015,E7,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,2.5,OTHER_SHIP,0
19/04/2015,J14,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,0,OTHER_SHIP,117.0
19/04/2015,G11,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,0,OTHER_SHIP,13.0
19/04/2015,F10,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,9.0,OTHER_SHIP,12.0
19/04/2015,F11,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,1.0,OTHER_SHIP,0
19/04/2015,E6,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,65.0,OTHER_SHIP,15.0
19/04/2015,E17,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,53.0,OTHER_SHIP,48.667
19/04/2015,H15,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,198.0,OTHER_SHIP,0
19/04/2015,G13,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,147.0,OTHER_SHIP,0
19/04/2015,F6,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,75.0,OTHER_SHIP,0
19/04/2015,E10,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,4.0,OTHER_SHIP,52.0
19/04/2015,H11,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,16.0,OTHER_SHIP,8.0
19/04/2015,J15,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,0,OTHER_SHIP,56.0
19/04/2015,C1,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,1.0,OTHER_SHIP,19.4
19/04/2015,G7,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,69.0,OTHER_SHIP,0
19/04/2015,I12,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,108.0,OTHER_SHIP,9.0
19/04/2015,E8,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,0,OTHER_SHIP,1.0
19/04/2015,E5,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,0,OTHER_SHIP,16.0
19/04/2015,F15,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,0,OTHER_SHIP,15.5
19/04/2015,H9,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,24.0,OTHER_SHIP,0
19/04/2015,I13,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,43.0,OTHER_SHIP,18.0
19/04/2015,G8,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,59.5,OTHER_SHIP,94.0
19/04/2015,E12,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,0,OTHER_SHIP,27.0
19/04/2015,D17,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,18.0,OTHER_SHIP,47.0
19/04/2015,F7,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,42.0,OTHER_SHIP,85.0
19/04/2015,G9,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,65.0,OTHER_SHIP,87.5
19/04/2015,F14,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,0,OTHER_SHIP,55.0
19/04/2015,H14,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,88.0,OTHER_SHIP,0
19/04/2015,F8,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,7.0,OTHER_SHIP,60.667
19/04/2015,G10,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,0,OTHER_SHIP,89.0
19/04/2015,I15,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,0,OTHER_SHIP,97.0
19/04/2015,F12,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,0,OTHER_SHIP,5.0
19/04/2015,D7,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,37.0,OTHER_SHIP,18.0
19/04/2015,D9,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,5.667,OTHER_SHIP,0
19/04/2015,F13,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,0,OTHER_SHIP,51.5
19/04/2015,D8,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,4.0,OTHER_SHIP,4.0
19/04/2015,H13,MILITARY_SHIP,0,PASSENGERS_SHIP,0,CARGO_SHIP,14.0,OTHER_SHIP,0
